project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	heart	CUF_WTO	0.2917072991100405	0.5669551447208505	0.4998621300645861	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CUF_WTO	0.4447044064391365	0.5924360315852937	0.6978092962466769	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CUF_WTO	0.3951472361304641	0.5784371739860035	0.6433842411609864	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CUF_WTO	0.20891064675001852	0.5482068492974577	0.40402485892467627	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CUF_WTO	0.3511730058794914	0.5649605293197055	0.6395490015461311	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CUF_WTO	0.2421033164359091	0.553550565207388	0.45120709378856555	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CUF_WTO	0.3102426231465583	0.5703190792009991	0.537364629774083	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CUF_WTO	0.29323717852260794	0.5531609279009899	0.5461290222584565	197	0.9071555030828208	25331676437836.96
SRP012682	pituitary	CUF_WTO	0.33730162169641004	0.5677495287009151	0.5861372794355827	124	0.8847276308833996	17520465346450.992
SRP012682	prostate	CUF_WTO	0.40227488216985724	0.5678498221000154	0.6950277029018433	119	0.8348637170990683	19232108739791.59
SRP012682	salivary_gland	CUF_WTO	0.4172549075704176	0.5662116257558409	0.6523480948097746	70	0.840206092880244	14433063078048.781
SRP012682	skin	CUF_WTO	0.18973248442808496	0.5534424439729264	0.3150473743847076	972	0.8240569875401347	27032090903840.29
SRP012682	small_intestine	CUF_WTO	0.11497458157067225	0.5416718612691511	0.26565576807362706	104	0.776948424667578	14013718866596.008
SRP012682	spleen	CUF_WTO	0.30323513420338005	0.5524627777203932	0.5293622273348647	118	0.9159208419930962	14346446068866.951
SRP012682	stomach	CUF_WTO	0.20206786891965667	0.553061621399138	0.41919994539477556	203	0.8198299137803764	17003626657448.738
SRP012682	testis	CUF_WTO	0.1993174767823424	0.5522848627874737	0.3614667698651546	203	0.8975121198521843	28511044450967.555
SRP012682	thyroid	CUF_WTO	0.21668162181351364	0.5482704060614196	0.4137198342472528	361	0.8803299354597345	34659609336165.54
