project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	adipose_tissue	CUF_CLR	1.0038758356206157	0.6558525444249739	1.8040301123655693	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CUF_CLR	0.7031896185622328	0.6140577405217265	1.2549586665794943	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CUF_CLR	0.08702746842480079	0.5734674303807665	-0.20049928952946017	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CUF_CLR	0.5374171287262248	0.581649636702906	0.9138197911554575	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CUF_CLR	1.1141894801070105	0.6900425265133912	1.590538286270561	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CUF_CLR	0.7868226073441281	0.6705664354168839	1.054222320595926	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CUF_CLR	0.21469042495141621	0.526454718620915	0.574577863454489	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CUF_CLR	2.5563913037969797	0.8142207081881949	4.546160771890153	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CUF_CLR	1.7422058492303583	0.6799475080623942	3.617427471671977	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CUF_CLR	0.655601683450038	0.5955914486132059	1.1989391259888127	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CUF_CLR	1.3837051081046836	0.6962101803219518	2.789321109432087	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CUF_CLR	0.7177636170209335	0.6152784860817206	1.1641507977478303	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CUF_CLR	1.4727362372311958	0.7163835824652622	3.255801863146534	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CUF_CLR	0.2849587107415083	0.545026634810835	0.4321529952233572	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CUF_CLR	0.8982954460711773	0.6576440898986604	1.1741181878674567	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CUF_CLR	1.4132323136588425	0.6259623408309594	2.9100541841547822	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CUF_CLR	0.9405717143701415	0.6444359294802915	1.4428398400218554	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CUF_CLR	1.691648576289871	0.7010798237860065	3.2424238638262786	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CUF_CLR	1.2036113918115905	0.6632213140763028	2.093048686419042	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CUF_CLR	0.7946321587168329	0.6197477299857574	1.3545625804033177	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CUF_CLR	1.1331059849226919	0.6995226132225625	1.639268126783665	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CPM_WTO	0.14885120537862842	0.524141689989861	-0.1345693429702875	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CPM_WTO	-0.05750436944763971	0.5092858668881739	-0.10497098920599833	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CPM_WTO	0.023363464942901677	0.5409447383458641	0.09886527978205553	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CPM_WTO	0.36864728560838805	0.5865981628933952	0.5694066963789716	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CPM_WTO	0.27174339650830404	0.5879520812706431	0.28167137409640164	218	0.8302414835111974	18879247457177.68
