project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP012557	breast	CLR	0.44542125994395626	0.6057661608647893	0.5922485156971611	asinh	16	58472388647390.46	0.7940764450806773
SRP012585	stem_cell	CLR	0.23692440007100787	0.34161146877384585	0.5695682263724358	asinh	5	1551352884029.3	0.3679661733707664
SRP012607	lung	CLR	0.44420570708190393	0.8962906346043323	0.5767673061075733	asinh	12	16499114755654.387	0.9521293172686756
SRP012656	lung	CLR	0.48537231001264397	0.8497480486673021	0.5838239194455781	asinh	36	5732909900087.133	0.6915380741065125
SRP013021	prostate	CLR	0.5725586490789465	0.9636744082739759	0.6261774859431846	asinh	15	569323016389530.5	0.697165008741557
SRP013299	stem_cell	CLR	0.24026480250834642	0.45708868619378185	0.5472850768333117	asinh	19	1120239033725.339	0.7273337241848127
SRP013402	skin	CLR	0.22464242242803673	0.37178323415876624	0.5685582989865772	asinh	5	1148890868172.5	0.9590638666825776
SRP013456	kidney	CLR	0.28544776995808757	0.45458011997926806	0.5641860600410453	asinh	6	442504412456.7	0.9344599404718462
SRP013825	brain	CLR	0.5813391243713448	1.0385129241278257	0.580411699528991	asinh	23	1153413698165.7234	0.856404725200316
SRP014146	skin	CLR	0.4311693264132286	0.6104094842527612	0.5732800511589105	asinh	15	7949516181969.543	0.9003468953908378
SRP014320	blood	CLR	0.4105758021002561	0.7639397996504436	0.5483806890475655	asinh	34	43394342514397.83	0.8832489433928564
SRP014320	breast	CLR	0.12916157657057892	0.3893311948247408	0.5242031765400235	asinh	6	1030250877051.1	0.9072100097101309
SRP014320	cervix	CLR	0.6688214892535018	1.0413059461065637	0.6460584467248154	asinh	8	5889890500118.696	0.9436618197662514
SRP014320	colon	CLR	0.16064541091308351	0.04027522019879887	0.4800275378232719	asinh	6	1213168636962.2666	0.993925000194255
SRP014320	liver	CLR	0.18018877166225605	0.4761350650240855	0.5278176226553768	asinh	9	28528964545511.36	0.9576178866346161
