project	tissue	method	log2_auprc_over_prior	dataset	auROC	sample_num	median_spearman	counts_sample_sums_median	counts_sample_sums_variance
SRP012682	liver	TPM_quantile	1.1276481023801137	SRP012682_liver	0.6449595997745732	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_quantile	0.6481133840503922	SRP012682_lung	0.5876191774021251	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_quantile	1.2391921696450536	SRP012682_muscle	0.6572213692093385	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_quantile	0.20117425881174694	SRP012682_nerve	0.5317368538214744	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_quantile	0.5152916813784105	SRP012682_ovary	0.5652769188257878	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_quantile	1.2903271848458664	SRP012682_pancreas	0.6487378270986603	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM_quantile	0.44795768316664836	SRP012682_prostate	0.543582844808423	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM_quantile	1.14608877129524	SRP012682_skin	0.6295729245296613	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM_quantile	1.270290805236658	SRP012682_spleen	0.6759329752662886	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM_quantile	0.6316016414513361	SRP012682_testis	0.5824898580081133	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM_quantile	0.5863638815766443	SRP012682_uterus	0.5699790127117197	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM_quantile_CLR	0.8159268328854632	SRP012682_adipose_tissue	0.6056969430385166	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM_quantile_CLR	0.6461860074328439	SRP012682_blood	0.5808641260031386	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM_quantile_CLR	0.10252179151423356	SRP012682_bone_marrow	0.5487920758158538	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_quantile_CLR	0.40021159399530215	SRP012682_brain	0.557121093000319	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_quantile_CLR	0.4290045442902618	SRP012682_breast	0.5567376477782702	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_quantile_CLR	0.3362032043530981	SRP012682_cervix_uteri	0.5570299053892462	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_quantile_CLR	-0.09299588078275695	SRP012682_colon	0.5002518825618694	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM_quantile_CLR	2.5221908406024163	SRP012682_fallopian_tube	0.7787386502911033	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_quantile_CLR	1.6200165442399481	SRP012682_heart	0.6533827865643502	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_quantile_CLR	0.5363796668327335	SRP012682_kidney	0.566192095109578	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_quantile_CLR	1.1449438897566504	SRP012682_liver	0.6453691262148986	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_quantile_CLR	0.5912785423103238	SRP012682_lung	0.5886655586528242	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_quantile_CLR	1.239940748616632	SRP012682_muscle	0.6592833641818459	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_quantile_CLR	0.244201211165112	SRP012682_nerve	0.5351118773819508	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_quantile_CLR	0.5160866539094077	SRP012682_ovary	0.563940010202252	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_quantile_CLR	1.2946649832861945	SRP012682_pancreas	0.643446452657745	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM_quantile_CLR	0.3798153018794407	SRP012682_prostate	0.5477244664994529	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM_quantile_CLR	1.4927901963873307	SRP012682_skin	0.6437008744192454	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM_quantile_CLR	1.3428056482080084	SRP012682_spleen	0.67611269028313	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM_quantile_CLR	0.7922812478184866	SRP012682_testis	0.5951412439815229	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM_quantile_CLR	0.5942014568194345	SRP012682_uterus	0.5722211941188071	90	0.8770981722633059	18869898.5	15946606709973.91
