project	tissue	method	log2_auprc_over_prior	dataset	auROC	sample_num	unfiltered_median_spearman	unfiltered_counts_sample_sums_median	unfiltered_counts_sample_sums_variance	counts_sample_sums_median	counts_sample_sums_variance	median_spearman
SRP009251	skin	quantile_CLR	0.7158855787292551	SRP009251_skin	0.597744647118958	10	0.8995155113865458	11964705.5	40962393496477.57	11964705.5	40962393496477.57	0.8995155113865458
SRP009266	brain	quantile_CLR	0.08007736893731934	SRP009266_brain	0.5150603706127228	6	0.983143599558673	13721574.5	29527073434114.965	13721574.5	29527073434114.965	0.983143599558673
SRP009266	breast	quantile_CLR	0.12450547038248684	SRP009266_breast	0.5009980808729608	6	0.7796939645357992	13543674	31946682361831.465	13543674	31946682361831.465	0.7796939645357992
SRP009266	lung	quantile_CLR	0.10671140231816548	SRP009266_lung	0.5017456630612145	6	0.9831996848654092	19496554.5	16881127737733.367	19496554.5	16881127737733.367	0.9831996848654092
SRP009276	breast	quantile_CLR	0.3155874366364185	SRP009276_breast	0.5692139882091922	5	0.9696926661965488	19808735	23280438322735.5	19808735	23280438322735.5	0.9696926661965488
SRP009276	skin	quantile_CLR	0.011990870542582863	SRP009276_skin	0.5131120281976855	5	0.9123487288582667	13843969	55911792431362.2	13843969	55911792431362.2	0.9123487288582667
SRP009373	blood	quantile_CLR	0.1845092277978077	SRP009373_blood	0.5413688189904455	6	0.6480313180872258	14720035	50658393832208	14720035	50658393832208	0.6480313180872258
SRP009408	lung	quantile_CLR	0.34767792928212765	SRP009408_lung	0.5554288484088978	48	0.6201980785543115	16806968.5	41702837042319.71	17580331	20376162280082.125	0.6589494335693437
SRP009615	blood	quantile_CLR	0.1845756198931978	SRP009615_blood	0.5432035840893867	12	0.9402529660975534	20353499.5	64889759283064.99	20353499.5	64889759283064.99	0.9402529660975534
SRP009840	bone	quantile_CLR	0.5277660176414436	SRP009840_bone	0.6107250413408352	11	0.7922230854876293	34526954	42218737715533.016	34526954	42218737715533.016	0.7922230854876293
SRP009862	blood	quantile_CLR	0.30217951219739714	SRP009862_blood	0.5381166336177152	23	0.6130645929622438	6561905	21748257427790.086	6682702	20507373972662.133	0.6276432289983679
SRP009862	liver	quantile_CLR	0.350970425820267	SRP009862_liver	0.5459668307794701	9	0.7547160304065453	13212548	22668369806519.36	13212548	22668369806519.36	0.7547160304065453
SRP009862	skin	quantile_CLR	0.947865415734366	SRP009862_skin	0.6006187934039033	9	0.7725306474813661	10128450	16531575712235.111	10128450	16531575712235.111	0.7725306474813661
SRP010041	lung	quantile_CLR	0.6181594884040789	SRP010041_lung	0.5859002039743615	6	0.8746000133452073	23414290.5	2367267160787.8667	23414290.5	2367267160787.8667	0.8746000133452073
SRP010181	intestine	quantile_CLR	-0.009980114702776646	SRP010181_intestine	0.4954079956134514	26	0.5549784668757749	110888.5	2182603054.9669223	228768.5	1466198307.146154	0.7229301701491603
SRP010374	cervix	quantile_CLR	0.15727983707488813	SRP010374_cervix	0.5020879150199136	5	0.9600840860221238	9012134	7972338401457.8	9012134	7972338401457.8	0.9600840860221238
SRP010483	brain	quantile_CLR	0.15393736598006935	SRP010483_brain	0.5279602157517935	10	0.8728140234038662	9677064	23001832322613.12	9677064	23001832322613.12	0.8728140234038662
SRP010644	blood	quantile_CLR	0.5683399372481132	SRP010644_blood	0.5661246123713184	17	0.9503595763773524	4440333	33811300443513.492	4440333	33811300443513.492	0.9503595763773524
SRP010961	blood	quantile_CLR	0.39747657697568367	SRP010961_blood	0.5469881416158238	6	0.9480269256105643	13171962	586358422904	13171962	586358422904	0.9480269256105643
SRP011546	stem_cell	quantile_CLR	0.23826874776121773	SRP011546_stem_cell	0.5576311872213182	118	0.46736567641192106	27482422	63736999600535.234	27652053	63939800934189.38	0.460679062893746
SRP011903	brain	quantile_CLR	0.18554077770120625	SRP011903_brain	0.5250672074268259	15	0.968544863780091	23732009	5785827686279.124	23732009	5785827686279.124	0.968544863780091
SRP011924	heart	quantile_CLR	0.38972619699106026	SRP011924_heart	0.5475735028753874	29	0.8840661402814393	16237791	9375311834522.139	16237791	9375311834522.139	0.8840661402814393
SRP012015	heart	quantile_CLR	0.49690976989902347	SRP012015_heart	0.569643880326467	6	0.9112895613955416	10076277.5	27117672581885.867	10076277.5	27117672581885.867	0.9112895613955416
SRP012557	brain	quantile_CLR	0.0924581861424193	SRP012557_brain	0.5152467707584094	8	0.6246097037367953	27237199.5	28560144236246.98	27237199.5	28560144236246.98	0.6246097037367953
SRP012557	breast	quantile_CLR	0.3134455923680134	SRP012557_breast	0.5301457430158791	16	0.7940764450806773	23208100.5	58472388647390.46	23208100.5	58472388647390.46	0.7940764450806773
SRP012585	stem_cell	quantile_CLR	0.12638284376018066	SRP012585_stem_cell	0.5324327303495515	5	0.33801259207199397	3522220	1700389842900.7222	3826675	1551352884029.3	0.3679661733707664
SRP012607	lung	quantile_CLR	0.14583116774662033	SRP012607_lung	0.5098650662265243	12	0.9521293172686756	5223713	16499114755654.387	5223713	16499114755654.387	0.9521293172686756
SRP012656	lung	quantile_CLR	0.20874397946368137	SRP012656_lung	0.5276818059530477	36	0.6915380741065125	15166465.5	5732909900087.133	15166465.5	5732909900087.133	0.6915380741065125
SRP013021	prostate	quantile_CLR	0.30325257239650055	SRP013021_prostate	0.5560674660382716	15	0.697165008741557	13956525	569323016389530.5	13956525	569323016389530.5	0.697165008741557
SRP013299	stem_cell	quantile_CLR	0.16130357803461992	SRP013299_stem_cell	0.5257990893225184	19	0.7273337241848127	8276311	1120239033725.339	8276311	1120239033725.339	0.7273337241848127
SRP013402	skin	quantile_CLR	-0.013610717274828729	SRP013402_skin	0.5063947322425051	5	0.9590638666825776	3237887	1148890868172.5	3237887	1148890868172.5	0.9590638666825776
SRP013456	kidney	quantile_CLR	0.17929759675797055	SRP013456_kidney	0.5352105417533295	6	0.9344599404718462	2067028	442504412456.7	2067028	442504412456.7	0.9344599404718462
SRP013825	brain	quantile_CLR	0.36442629358375345	SRP013825_brain	0.5493778196518839	23	0.856404725200316	2951181	1153413698165.7234	2951181	1153413698165.7234	0.856404725200316
SRP014146	skin	quantile_CLR	0.3780771345270292	SRP014146_skin	0.5461982105367653	15	0.9003468953908378	11883184	7949516181969.543	11883184	7949516181969.543	0.9003468953908378
SRP014320	blood	quantile_CLR	0.3183501738059272	SRP014320_blood	0.5354214832185882	34	0.8832489433928564	10522689	43394342514397.83	10522689	43394342514397.83	0.8832489433928564
SRP014320	breast	quantile_CLR	0.18219112013134278	SRP014320_breast	0.5270705902510038	6	0.6302855062557328	16015006	38880894692043.48	16374272	1030250877051.1	0.9072100097101309
SRP014320	cervix	quantile_CLR	0.3683411745389405	SRP014320_cervix	0.5321174633048749	8	0.9436618197662514	9119199.5	5889890500118.696	9119199.5	5889890500118.696	0.9436618197662514
SRP014320	colon	quantile_CLR	-0.005752407784682328	SRP014320_colon	0.49071645164452704	6	0.993925000194255	18196164.5	1213168636962.2666	18196164.5	1213168636962.2666	0.993925000194255
SRP014320	liver	quantile_CLR	0.18336219266178644	SRP014320_liver	0.5179735414864659	9	0.9576178866346161	10134579	28528964545511.36	10134579	28528964545511.36	0.9576178866346161
SRP014320	muscle	quantile_CLR	0.3467088830175493	SRP014320_muscle	0.5520446208580907	10	0.8448416148651794	18709342	2682327361548.7666	18709342	2682327361548.7666	0.8448416148651794
SRP014320	skin	quantile_CLR	0.36625037772918745	SRP014320_skin	0.5633280413293917	6	0.8344050970556629	12199853	25263107562665.5	12199853	25263107562665.5	0.8344050970556629
SRP014320	stem_cell	quantile_CLR	0.3585414601811589	SRP014320_stem_cell	0.5484334809416396	13	0.8400777386675694	10121720	34458880791022.6	10121720	34458880791022.6	0.8400777386675694
SRP014428	brain	quantile_CLR	0.4237435457581708	SRP014428_brain	0.5715793433078211	21	0.6140587557360145	23663787	116182163747555.8	24381123	123995652131527.47	0.6485866138436749
SRP014428	colon	quantile_CLR	0.3114857699576965	SRP014428_colon	0.5311751486110659	28	0.6023915936905304	24035798.5	32331538246607.676	24035798.5	32331538246607.676	0.6023915936905304
SRP014428	stem_cell	quantile_CLR	-0.022585705290059203	SRP014428_stem_cell	0.48674106479380796	8	0.5511803998019791	23002100	5430442346804.286	23002100	5430442346804.286	0.5511803998019791
SRP014620	stem_cell	quantile_CLR	0.3739685766075045	SRP014620_stem_cell	0.5362731879703837	15	0.8299871884283851	13580141	71173661026559.27	13580141	71173661026559.27	0.8299871884283851
SRP014675	brain	quantile_CLR	0.37084122187245055	SRP014675_brain	0.5656652692163959	26	0.4678880118654588	15059068	29528866523389.28	14698041	11253312405733.434	0.5182027457505445
SRP015360	spinal_cord	quantile_CLR	-0.0373617549270458	SRP015360_spinal_cord	0.49529837465263427	6	0.9660632249915169	47482203.5	95067479110366.8	47482203.5	95067479110366.8	0.9660632249915169
SRP015439	blood	quantile_CLR	0.30180745703546624	SRP015439_blood	0.558464908839813	7	0.8111350514655906	22651887	77726658664785.67	22651887	77726658664785.67	0.8111350514655906
SRP015640	kidney	quantile_CLR	0.11787195454873697	SRP015640_kidney	0.5172765715491217	5	0.9679947021145808	3515175	7119089150068.7	3515175	7119089150068.7	0.9679947021145808
SRP015640	spinal_cord	quantile_CLR	0.44753511952933694	SRP015640_spinal_cord	0.5477037803027116	57	0.9090154041963294	2642180.5	73831362044260.98	2644352	74887310556769.42	0.9091715197397074
SRP015668	brain	quantile_CLR	0.22727893358292522	SRP015668_brain	0.5305162279972642	32	0.8650697378077828	1315936	994204320931.4395	1320813	940413146278.9637	0.8676602501752115
SRP015670	spinal_cord	quantile_CLR	0.2284162463584562	SRP015670_spinal_cord	0.5508435090157562	40	0.8411781540561951	12639987	22093931741481.95	12639987	22093931741481.95	0.8411781540561951
SRP016059	heart	quantile_CLR	0.24646012983039542	SRP016059_heart	0.5518865791809411	6	0.5871853868247949	13571502.5	13870383891878.268	13571502.5	13870383891878.268	0.5871853868247949
SRP016140	stem_cell	quantile_CLR	0.2016473395297638	SRP016140_stem_cell	0.5516279685648087	5	0.9181495352353376	49230487	358905269209643	49230487	358905269209643	0.9181495352353376
SRP016583	skin	quantile_CLR	0.2191694860945136	SRP016583_skin	0.5014686319855137	6	0.9336400081635008	13984427.5	2188477567450	13984427.5	2188477567450	0.9336400081635008
SRP017138	blood	quantile_CLR	0.28338624582100524	SRP017138_blood	0.5380826863716948	16	0.8153073995931062	10525424.5	16342673398086.096	10525424.5	16342673398086.096	0.8153073995931062
SRP017411	cervix	quantile_CLR	0.284989547092689	SRP017411_cervix	0.5495081739926988	14	0.4995956554314964	9683453	32031586873514.543	10753745	30571488621383.15	0.4933656853795485
SRP017575	breast	quantile_CLR	0.20527325599388682	SRP017575_breast	0.5298788882202317	52	0.8127863280061706	4743264.5	9933587660267.701	4743264.5	9933587660267.701	0.8127863280061706
SRP017631	lung	quantile_CLR	0.05417366851935283	SRP017631_lung	0.5132403199596709	8	0.9201548221684936	38751698.5	442257294463807.1	38751698.5	442257294463807.1	0.9201548221684936
SRP017933	brain	quantile_CLR	0.17117774221221427	SRP017933_brain	0.5264169529346248	25	0.7273783459580137	1180479	713157146314.0834	1180479	713157146314.0834	0.7273783459580137
SRP017959	brain	quantile_CLR	0.2217068489207257	SRP017959_brain	0.5331774797204858	5	0.7966378839992087	8504891	119399688816788.8	8504891	119399688816788.8	0.7966378839992087
SRP018254	blood	quantile_CLR	0.15732886646483346	SRP018254_blood	0.5221589041784256	9	0.9758368407356841	98533071	102407538153042.11	98533071	102407538153042.11	0.9758368407356841
SRP018861	bone	quantile_CLR	0.0632396695340231	SRP018861_bone	0.5203212911246453	21	0.9490740843284625	7118897	4545492237961.434	7118897	4545492237961.434	0.9490740843284625
SRP019241	stem_cell	quantile_CLR	0.08454665077692537	SRP019241_stem_cell	0.5076260235251091	8	0.48511557096188607	6644114	5023982268676.019	7325888.5	5929047005176.839	0.6475018931684982
SRP019762	brain	quantile_CLR	0.502172846729015	SRP019762_brain	0.5628313368172577	14	0.9302012121598267	14021091.5	1231174015556.2637	14021091.5	1231174015556.2637	0.9302012121598267
SRP019936	breast	quantile_CLR	0.3553907910073831	SRP019936_breast	0.5604592353783104	32	0.655014660154117	10593486	26835339576058.645	10593486	26835339576058.645	0.655014660154117
SRP020492	blood	quantile_CLR	0.4673834207261818	SRP020492_blood	0.5602647775276957	53	0.9757664705593362	11469549	2691983952604.537	11469549	2691983952604.537	0.9757664705593362
SRP021085	blood	quantile_CLR	0.33616601709520605	SRP021085_blood	0.5475872472729861	30	0.9632492734389628	12437413	915285137703.9126	12437413	915285137703.9126	0.9632492734389628
SRP021134	stem_cell	quantile_CLR	0.08416459701400936	SRP021134_stem_cell	0.5067223134530323	8	0.8963846401937632	9886405.5	438010865254.5	9886405.5	438010865254.5	0.8963846401937632
SRP021193	heart	quantile_CLR	1.7611405209309425	SRP021193_heart	0.6857872756873746	40	0.49692973723525957	5236812.5	4353674480076.3286	6416126.5	4415663062974.061	0.93926487954579585
SRP021917	colon	quantile_CLR	0.22212724981744852	SRP021917_colon	0.5130948570329572	15	0.8910983261521329	4186298	9839859488426.781	4186298	9839859488426.781	0.8910983261521329
SRP021924	brain	quantile_CLR	0.07216359300153781	SRP021924_brain	0.5110945842518149	5	0.9531670823274834	9209843	4612142342549.8	9209843	4612142342549.8	0.9531670823274834
SRP022028	brain	quantile_CLR	0.20395183600406333	SRP022028_brain	0.5304166839253703	8	0.8889783948801231	17082347.5	59526538499059.64	17082347.5	59526538499059.64	0.8889783948801231
SRP022054	colon	quantile_CLR	-0.08207752671197951	SRP022054_colon	0.5005603631679847	13	0.4755287535628296	2398524.5	18435373181831.3	2696227	19232011467578.91	0.4883351893313418
SRP022054	liver	quantile_CLR	0.14044696561081016	SRP022054_liver	0.5266863273435725	7	0.4502881807119347	2501685	17680256891628.777	2501685	21151512467973.906	0.49524435203401906
SRP022133	blood	quantile_CLR	0.31461308545690986	SRP022133_blood	0.5378192080516726	25	0.9490749593182713	8389946	5146524410732.144	8389946	5146524410732.144	0.9490749593182713
SRP023262	breast	quantile_CLR	0.2901794539721274	SRP023262_breast	0.5366771365884446	80	0.825477907130113	6394828	20183436443780.85	6394828	20183436443780.85	0.825477907130113
SRP023550	stem_cell	quantile_CLR	-0.03560775539576545	SRP023550_stem_cell	0.49087078838691767	10	0.9323968192021694	14188159	13278607112082.768	14188159	13278607112082.768	0.9323968192021694
SRP024674	prostate	quantile_CLR	0.49294192170495427	SRP024674_prostate	0.5581408600076756	6	0.9508709581251219	5556741.5	3054282439372.8	5556741.5	3054282439372.8	0.9508709581251219
SRP026013	breast	quantile_CLR	0.5842415711921202	SRP026013_breast	0.5662900966775588	16	0.7253752459783309	13978926.5	18141671802406.062	13978926.5	18141671802406.062	0.7253752459783309
SRP026042	skin	quantile_CLR	0.5937772758076704	SRP026042_skin	0.5705344155092007	84	0.8592319321269299	14704770.5	31252140153393.652	14704770.5	31252140153393.652	0.8592319321269299
SRP026048	brain	quantile_CLR	0.12552707776064798	SRP026048_brain	0.5176006284749199	16	0.9590593479338199	39476394	22788592825429.33	39476394	22788592825429.33	0.9590593479338199
SRP026126	brain	quantile_CLR	0.31792579977769725	SRP026126_brain	0.5425028275402397	192	0.8463534572356464	2866771.5	6059853991039.592	2866771.5	6059853991039.592	0.8463534572356464
SRP026126	intestine	quantile_CLR	0.035912234655651146	SRP026126_intestine	0.5140497921076452	226	0.8130549091006263	3275342.5	9124661290154.623	3275342.5	9124661290154.623	0.8130549091006263
SRP026208	heart	quantile_CLR	1.3385616527127582	SRP026208_heart	0.6643422299975619	30	0.8983119323658928	4243044	968434411545.0758	4243044	968434411545.0758	0.8983119323658928
SRP026387	prostate	quantile_CLR	0.4013027359375564	SRP026387_prostate	0.5625356438890847	13	0.8549684274972599	11032415	357430535600.2564	11032415	357430535600.2564	0.8549684274972599
SRP027258	prostate	quantile_CLR	0.2902532412394643	SRP027258_prostate	0.5360113858804603	36	0.7327277043598688	14403779.5	2747473803393.711	14403779.5	2747473803393.711	0.7327277043598688
SRP027358	blood	quantile_CLR	0.33803596277673326	SRP027358_blood	0.537568138240367	135	0.9526743466625403	1935470	708694047549.0803	1935470	708694047549.0803	0.9526743466625403
SRP028180	lung	quantile_CLR	0.440257446854464	SRP028180_lung	0.5804002340248751	23	0.40444557507392037	47882495	950854876133644.9	48883874	949072913787359.4	0.41088279702792224
SRP028282	prostate	quantile_CLR	0.8121910607982932	SRP028282_prostate	0.5949214104128266	10	0.9778795663845126	9708364	2452499364186.278	9708364	2452499364186.278	0.9778795663845126
SRP028336	brain	quantile_CLR	0.21834788298237018	SRP028336_brain	0.5279007663828068	36	0.87363031879921	5860354.5	5299789668701.476	5860354.5	5299789668701.476	0.87363031879921
SRP028336	kidney	quantile_CLR	0.35504896758685534	SRP028336_kidney	0.5552941815590628	12	0.6260848923465075	5655338	2056510783755.182	5655338	2056510783755.182	0.6260848923465075
SRP028336	muscle	quantile_CLR	0.8060740354766676	SRP028336_muscle	0.6285883034450208	12	0.8600958099124145	6212470.5	1050709406164.4242	6212470.5	1050709406164.4242	0.8600958099124145
