project	tissue	method	log2_auprc_over_prior	auROC	dataset	sample_num	median_spearman	counts_sample_sums_median	counts_sample_sums_variance
SRP012682	muscle	CPM_quantile_wTO	0.2519047032564273	0.5541786989124375	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	CPM_quantile_wTO	0.15314780524490892	0.5314271042584551	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	CPM_quantile_wTO	0.3184076289216898	0.547359550042529	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	CPM_quantile_wTO	0.2699918121473397	0.5543458190586534	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	CPM_quantile_wTO	0.1666943981809567	0.5378732694593964	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	CPM_quantile_wTO	0.09154096658157565	0.5284750308765069	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	CPM_quantile_wTO	0.043247111316885904	0.5238434775128553	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	CPM_quantile_wTO	0.032889095718699426	0.5159497049007769	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	CPM_quantile_wTO	0.0066637336471156786	0.523513970588283	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	CPM_quantile_wTO	0.3076450199091077	0.5501406870353094	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	CPM_quantile_wTO	0.0018613369613578257	0.5207850290712486	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	CPM_quantile_wTO	0.13003123595398852	0.5423180375755692	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	CPM_quantile_wTO	0.20168871756050036	0.5340034034684322	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	CPM_quantile_wTO	0.1608893190840378	0.527813107336442	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	CPM_quantile_wTO	0.008302719060858868	0.5174790310229582	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	RPKM_wTO	0.053270010862477166	0.5220450821775557	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	RPKM_wTO	0.1292890402180103	0.5306220006964395	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	RPKM_wTO	0.009231086053388609	0.5104536691287649	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	RPKM_wTO	0.11925746421913441	0.5326624621975498	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	RPKM_wTO	0.23151314927271902	0.5234720349790223	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	RPKM_wTO	0.1336498413765883	0.5234586459750972	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_wTO	0.16842618607180138	0.536776850276965	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_wTO	-0.049711943734899955	0.5083937255326418	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_wTO	0.014649143009182906	0.5122131515895489	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_wTO	-0.01168010661842784	0.5205154836703514	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	RPKM_wTO	-0.0023005948648844254	0.5146521799529182	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	RPKM_wTO	0.013162555644050403	0.518877575350416	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_wTO	0.3512576567712685	0.5775380597528965	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_wTO	0.28447209922592775	0.55782863531158	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_wTO	0.38827556020863396	0.5857479478727328	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_wTO	0.06122626850281408	0.5243340332872322	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_wTO	0.40463042297699564	0.5876093245019547	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_wTO	0.1319299013251576	0.5292310237196034	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_wTO	0.26977162129094406	0.5494333967121747	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_wTO	0.35215924208613514	0.5790170160657908	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	RPKM_wTO	0.21001707761800634	0.5417511753071267	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	RPKM_wTO	0.07780151438673656	0.5316505718105873	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	RPKM_wTO	0.27267094166367906	0.5634048569227161	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	RPKM_wTO	0.049141573396451095	0.5165104753814376	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	RPKM_wTO	0.11060692198507703	0.5442332136717596	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	RPKM_wTO	0.24215657544981312	0.5441268411054807	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	RPKM_wTO	0.2592709173776638	0.5671632255143777	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	RPKM_wTO	0.08107909720768983	0.5310006008753589	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	RPKM_wTO	0.22507909879030458	0.5377325381218725	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	RPKM_wTO	0.10864522214434809	0.5226554183814187	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	RPKM_wTO	-0.012293027007685416	0.5109986168358773	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	RPKM_quantile_wTO	0.14020549084122638	0.5327420565899956	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	RPKM_quantile_wTO	0.11389538773139979	0.525534537958265	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	RPKM_quantile_wTO	0.012700243539161177	0.5109149048485051	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	RPKM_quantile_wTO	0.25707087485277486	0.5542910223075523	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	RPKM_quantile_wTO	0.2877364169090855	0.5344020499169346	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	RPKM_quantile_wTO	0.0914989415546749	0.5152151216771017	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_quantile_wTO	0.11404649481337407	0.5349793611558198	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_quantile_wTO	0.030702927835329862	0.5204911072382856	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_quantile_wTO	0.025192700613846652	0.5152738839638005	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_quantile_wTO	-0.010070351102992729	0.5194038400968566	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	RPKM_quantile_wTO	-0.017171557602210043	0.5125929086971155	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	RPKM_quantile_wTO	0.06743918805985089	0.5265319237491894	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_quantile_wTO	0.16250808288868188	0.5405194979625776	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_quantile_wTO	0.18432903641416248	0.544979302077536	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_quantile_wTO	0.24622528209048403	0.5511619030471593	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_quantile_wTO	0.12403031663682311	0.5358006470819419	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_quantile_wTO	0.25701433592493195	0.5527282822090456	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_quantile_wTO	0.10726894441165832	0.526576718034903	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_quantile_wTO	0.3198839662509522	0.5462558489816729	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_quantile_wTO	0.26977682667118325	0.5516713859033189	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	RPKM_quantile_wTO	0.18222623210316516	0.536757761102308	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	RPKM_quantile_wTO	0.1050864798149214	0.5298838066855751	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	RPKM_quantile_wTO	0.04251536187912927	0.522874636515553	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	RPKM_quantile_wTO	0.027795464104487966	0.5129818398709176	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	RPKM_quantile_wTO	0.015665230570684474	0.5237706613079354	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	RPKM_quantile_wTO	0.29878552925909135	0.547739853382609	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	RPKM_quantile_wTO	0.018164765940022237	0.523213078632125	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	RPKM_quantile_wTO	0.17477658707632632	0.5490725124855089	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	RPKM_quantile_wTO	0.18389965360243757	0.5304768686764874	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	RPKM_quantile_wTO	0.15900903204319428	0.526188654293037	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	RPKM_quantile_wTO	0.0069599066504701405	0.5153402972387084	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	TPM_wTO	0.15481474476960974	0.5351947704507438	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	TPM_wTO	0.19501051101140104	0.5467308352176588	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	TPM_wTO	0.021834836842474042	0.5139507715502987	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	TPM_wTO	0.12573522492148173	0.5251862590698693	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	TPM_wTO	0.3161334170641638	0.5462839390675072	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	TPM_wTO	0.16902642525806624	0.5436263999881703	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_wTO	0.1514674358119761	0.5263389613878644	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_wTO	-0.014650503684882677	0.5105828765063052	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_wTO	0.03179242636937812	0.5182743514824324	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_wTO	0.10788607750947565	0.5377495895213542	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	TPM_wTO	0.015757188230461447	0.5215252029752264	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	TPM_wTO	0.023777155339353307	0.5206876140809982	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_wTO	0.2535019180971336	0.5653576823287949	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_wTO	0.24006726158658367	0.5502545104131968	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_wTO	0.43285744866668513	0.5929340989468983	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_wTO	0.189086258627714	0.553018516494376	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_wTO	0.41689347527621917	0.5908168868477333	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_wTO	0.09052354320266782	0.5336621368610395	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_wTO	0.2481777436913256	0.5583661369523725	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_wTO	0.33204813466042893	0.5752086445668283	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	TPM_wTO	0.33457525977818164	0.5642563111664458	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	TPM_wTO	0.3472228153617255	0.5755413633983153	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	TPM_wTO	0.3505523298466267	0.5735603081834597	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	TPM_wTO	0.10136362648895553	0.5319270090340069	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	TPM_wTO	0.23271783710483732	0.5626247520176548	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	TPM_wTO	0.2397566059022436	0.5364909861982596	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	TPM_wTO	0.30081036175966486	0.5678667456559197	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	TPM_wTO	0.0751744085938538	0.5325981180108101	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	TPM_wTO	0.20387710350635013	0.550588129485277	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	TPM_wTO	0.10147688836580132	0.5269209167959161	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	TPM_wTO	0.015264026663041023	0.5202230087652424	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
SRP012682	adipose_tissue	TPM_quantile_wTO	0.13570715404163314	0.532372791230955	SRP012682_adipose_tissue	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	adrenal_gland	TPM_quantile_wTO	0.11206428560668509	0.5251979014719836	SRP012682_adrenal_gland	159	0.9045109224029559	19522180	23481551609864.31
SRP012682	bladder	TPM_quantile_wTO	0.013319764983786828	0.5108759507656941	SRP012682_bladder	11	0.8774278302670073	16528010	7730794256511.091
SRP012682	blood	TPM_quantile_wTO	0.2712189615941149	0.5547236748398063	SRP012682_blood	595	0.8210499606496351	21664752	47563257529617
SRP012682	blood_vessel	TPM_quantile_wTO	0.28193044356199526	0.5336112198492629	SRP012682_blood_vessel	750	0.8634456651812191	18951804.5	38754164151495.93
SRP012682	bone_marrow	TPM_quantile_wTO	0.09068654295167705	0.515050479749334	SRP012682_bone_marrow	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_quantile_wTO	0.1156978417665719	0.5347184215866037	SRP012682_brain	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_quantile_wTO	0.026300514802572696	0.5203396859592431	SRP012682_breast	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_quantile_wTO	0.02213632419028585	0.5150967968211262	SRP012682_cervix_uteri	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_quantile_wTO	-0.012565673422375382	0.5190085160711533	SRP012682_colon	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	esophagus	TPM_quantile_wTO	-0.021717341251748346	0.5123910757206431	SRP012682_esophagus	788	0.7675823718289441	18480702.5	33145227246645.367
SRP012682	fallopian_tube	TPM_quantile_wTO	0.06877977589537625	0.5264674111549539	SRP012682_fallopian_tube	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_quantile_wTO	0.1590041471019195	0.5397622159443927	SRP012682_heart	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_quantile_wTO	0.18207424369400654	0.5447535825724117	SRP012682_kidney	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_quantile_wTO	0.2430709317447136	0.5505585712571701	SRP012682_liver	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_quantile_wTO	0.11981148877963864	0.5355479781219401	SRP012682_lung	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_quantile_wTO	0.24494786115739783	0.5509170740992886	SRP012682_muscle	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_quantile_wTO	0.10474132821724226	0.5264187427087563	SRP012682_nerve	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_quantile_wTO	0.3191382322402948	0.5458721829772912	SRP012682_ovary	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_quantile_wTO	0.26570524300109744	0.5508050211115005	SRP012682_pancreas	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	pituitary	TPM_quantile_wTO	0.1724208305556191	0.5362527297829729	SRP012682_pituitary	124	0.8847276308833996	17752415.5	17520465346450.992
SRP012682	prostate	TPM_quantile_wTO	0.10407378401837004	0.5296298333087179	SRP012682_prostate	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	salivary_gland	TPM_quantile_wTO	0.04002930587204823	0.5227502757361435	SRP012682_salivary_gland	70	0.840206092880244	18360564	14433063078048.781
SRP012682	skin	TPM_quantile_wTO	0.026020121899860242	0.513035763944572	SRP012682_skin	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	small_intestine	TPM_quantile_wTO	0.014395459390389666	0.523618207168056	SRP012682_small_intestine	104	0.776948424667578	18834977	14013718866596.008
SRP012682	spleen	TPM_quantile_wTO	0.29812642868290673	0.5475503403181392	SRP012682_spleen	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	stomach	TPM_quantile_wTO	0.01481395413494714	0.5228813495391478	SRP012682_stomach	203	0.8198299137803764	18289270	17003626657448.738
SRP012682	testis	TPM_quantile_wTO	0.1725253119299706	0.5486679151954377	SRP012682_testis	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	thyroid	TPM_quantile_wTO	0.17695548861832563	0.5298428385249281	SRP012682_thyroid	361	0.8803299354597345	18085485	34659609336165.54
SRP012682	uterus	TPM_quantile_wTO	0.16068108351567467	0.5265642350832422	SRP012682_uterus	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	vagina	TPM_quantile_wTO	0.0051608085109574545	0.5153516935747575	SRP012682_vagina	97	0.8169675261454857	16892044	18566935313697.44
